vehicle_id,timestamp,vehicle_type,vehicle_age_years,engine_size_l,vehicle_weight_kg,fuel_type,latitude,longitude,speed_kmph,acceleration_mps2,rpm,gear,throttle_position_pct,brake_pressure_pct,engine_load_pct,road_slope_pct,road_type,traffic_level,ambient_temperature_c,distance_travelled_km,idle_duration_sec,fuel_level_l,fuel_rate_lph,fuel_consumption_l_100km,behavior_label
V012,2026-08-22T14:00:23,Light Commercial,9,2.8,6129.5,CNG,19.117689,72.880357,105.0,2.62,4000.0,5,91.9,0.0,95.6,0.29,Rural,Low,27.5,0.667,0,49.62,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:24,Light Commercial,9,2.8,6129.5,CNG,19.117951,72.880567,105.0,3.43,4000.0,5,91.2,0.0,96.7,-0.89,Rural,Low,29.0,0.696,0,49.61,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:25,Light Commercial,9,2.8,6129.5,CNG,19.118214,72.880777,105.0,3.55,4000.0,5,87.7,0.0,95.2,-0.83,Rural,Low,25.9,0.726,0,49.59,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:26,Light Commercial,9,2.8,6129.5,CNG,19.118476,72.880987,105.0,2.75,4000.0,5,91.2,0.0,88.2,0.26,Rural,Low,30.9,0.755,0,49.58,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:27,Light Commercial,9,2.8,6129.5,CNG,19.118739,72.881197,105.0,3.94,4000.0,5,86.5,0.0,97.2,0.67,Rural,Low,26.3,0.784,0,49.57,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:28,Light Commercial,9,2.8,6129.5,CNG,19.119001,72.881407,105.0,3.28,4000.0,5,96.0,0.0,91.1,1.17,Rural,Low,25.7,0.813,0,49.55,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:29,Light Commercial,9,2.8,6129.5,CNG,19.119264,72.881617,105.0,3.87,4000.0,5,93.8,0.0,93.5,-1.23,Rural,Low,31.4,0.842,0,49.54,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:30,Light Commercial,9,2.8,6129.5,CNG,19.119526,72.881827,105.0,2.9,4000.0,5,86.6,0.0,93.2,-1.67,Rural,Low,28.6,0.871,0,49.53,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:31,Light Commercial,9,2.8,6129.5,CNG,19.119789,72.882037,105.0,4.02,4000.0,5,90.0,0.0,97.5,0.02,Rural,Low,26.6,0.901,0,49.52,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:32,Light Commercial,9,2.8,6129.5,CNG,19.120051,72.882247,105.0,3.06,4000.0,5,94.1,0.0,89.6,-0.94,Rural,Low,26.8,0.93,0,49.5,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:33,Light Commercial,9,2.8,6129.5,CNG,19.120314,72.882457,105.0,3.4,4000.0,5,90.7,0.0,95.3,0.56,Rural,Low,28.8,0.959,0,49.49,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:34,Light Commercial,9,2.8,6129.5,CNG,19.120576,72.882667,105.0,2.81,4000.0,5,89.7,0.0,96.1,0.06,Rural,Low,27.0,0.988,0,49.48,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:35,Light Commercial,9,2.8,6129.5,CNG,19.120839,72.882877,105.0,3.43,4000.0,5,85.6,0.0,92.6,0.09,Rural,Low,27.8,1.017,0,49.47,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:36,Light Commercial,9,2.8,6129.5,CNG,19.121101,72.883087,105.0,2.6,4000.0,5,91.7,0.0,90.2,0.84,Rural,Low,26.0,1.046,0,49.45,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:37,Light Commercial,9,2.8,6129.5,CNG,19.121364,72.883297,105.0,3.56,4000.0,5,95.2,0.0,93.6,-2.53,Rural,Low,26.2,1.076,0,49.44,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:38,Light Commercial,9,2.8,6129.5,CNG,19.121626,72.883507,105.0,3.84,4000.0,5,97.5,0.0,98.7,-0.43,Rural,Low,30.2,1.105,0,49.43,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:39,Light Commercial,9,2.8,6129.5,CNG,19.121889,72.883717,105.0,3.03,4000.0,5,85.7,0.0,89.2,0.05,Rural,Low,28.4,1.134,0,49.41,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:40,Light Commercial,9,2.8,6129.5,CNG,19.122151,72.883927,105.0,3.39,4000.0,5,89.9,0.0,91.5,0.44,Rural,Low,30.7,1.163,0,49.4,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:41,Light Commercial,9,2.8,6129.5,CNG,19.122414,72.884137,105.0,3.8,4000.0,5,87.8,0.0,94.4,-0.09,Rural,Low,27.9,1.192,0,49.39,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:42,Light Commercial,9,2.8,6129.5,CNG,19.122676,72.884347,105.0,2.82,4000.0,5,94.6,0.0,98.7,-0.2,Rural,Low,27.2,1.221,0,49.38,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:43,Light Commercial,9,2.8,6129.5,CNG,19.122939,72.884557,105.0,3.65,4000.0,5,99.0,0.0,94.8,2.46,Rural,Low,28.7,1.251,0,49.36,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:44,Light Commercial,9,2.8,6129.5,CNG,19.123201,72.884767,105.0,2.68,4000.0,5,98.2,0.0,88.5,0.42,Rural,Low,30.8,1.28,0,49.35,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:45,Light Commercial,9,2.8,6129.5,CNG,19.123464,72.884977,105.0,3.69,4000.0,5,86.5,0.0,90.1,-0.02,Rural,Low,30.4,1.309,0,49.34,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:46,Light Commercial,9,2.8,6129.5,CNG,19.123726,72.885187,105.0,2.6,4000.0,5,87.1,0.0,96.9,-0.48,Rural,Low,31.2,1.338,0,49.33,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:47,Light Commercial,9,2.8,6129.5,CNG,19.123989,72.885397,105.0,3.71,4000.0,5,94.3,0.0,99.8,0.04,Rural,Low,29.6,1.367,0,49.31,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:48,Light Commercial,9,2.8,6129.5,CNG,19.124251,72.885607,105.0,2.82,4000.0,5,90.3,0.0,93.8,-1.54,Rural,Low,27.9,1.396,0,49.3,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:49,Light Commercial,9,2.8,6129.5,CNG,19.124514,72.885817,105.0,2.73,4000.0,5,93.9,0.0,94.7,1.64,Rural,Low,28.2,1.426,0,49.29,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:50,Light Commercial,9,2.8,6129.5,CNG,19.124776,72.886027,105.0,3.95,4000.0,5,90.2,0.0,92.1,-1.52,Rural,Low,24.6,1.455,0,49.27,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:51,Light Commercial,9,2.8,6129.5,CNG,19.125039,72.886237,105.0,2.96,4000.0,5,87.7,0.0,95.5,-0.43,Rural,Low,27.1,1.484,0,49.26,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:52,Light Commercial,9,2.8,6129.5,CNG,19.125301,72.886447,105.0,4.17,4000.0,5,86.8,0.0,91.2,-0.84,Rural,Low,28.5,1.513,0,49.25,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:53,Light Commercial,9,2.8,6129.5,CNG,19.125564,72.886657,105.0,2.82,4000.0,5,95.8,0.0,88.8,-1.28,Rural,Low,28.3,1.542,0,49.24,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:54,Light Commercial,9,2.8,6129.5,CNG,19.125826,72.886867,105.0,3.62,4000.0,5,85.5,0.0,93.8,0.31,Rural,Low,29.0,1.571,0,49.22,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:55,Light Commercial,9,2.8,6129.5,CNG,19.126089,72.887077,105.0,3.45,4000.0,5,89.1,0.0,93.3,-0.27,Rural,Low,27.3,1.601,0,49.21,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:56,Light Commercial,9,2.8,6129.5,CNG,19.126351,72.887287,105.0,2.97,4000.0,5,91.9,0.0,89.3,-2.93,Rural,Low,26.4,1.63,0,49.2,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:57,Light Commercial,9,2.8,6129.5,CNG,19.126614,72.887497,105.0,3.3,4000.0,5,98.9,0.0,97.0,1.91,Rural,Low,28.1,1.659,0,49.18,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:58,Light Commercial,9,2.8,6129.5,CNG,19.126876,72.887707,105.0,3.66,4000.0,5,88.1,0.0,91.7,0.74,Rural,Low,29.3,1.688,0,49.17,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:00:59,Light Commercial,9,2.8,6129.5,CNG,19.127139,72.887917,105.0,3.41,4000.0,5,97.7,0.0,92.9,-0.19,Rural,Low,26.9,1.717,0,49.16,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:00,Light Commercial,9,2.8,6129.5,CNG,19.127401,72.888127,105.0,4.08,4000.0,5,85.8,0.0,95.8,-1.31,Rural,Low,29.9,1.746,0,49.15,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:01,Light Commercial,9,2.8,6129.5,CNG,19.127664,72.888337,105.0,3.18,4000.0,5,93.9,0.0,91.5,1.18,Rural,Low,23.2,1.776,0,49.13,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:02,Light Commercial,9,2.8,6129.5,CNG,19.127926,72.888547,105.0,3.66,4000.0,5,97.0,0.0,91.4,-1.02,Rural,Low,28.7,1.805,0,49.12,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:03,Light Commercial,9,2.8,6129.5,CNG,19.128189,72.888757,105.0,4.02,4000.0,5,85.4,0.0,94.3,-0.13,Rural,Low,29.2,1.834,0,49.11,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:04,Light Commercial,9,2.8,6129.5,CNG,19.128451,72.888967,105.0,3.74,4000.0,5,87.5,0.0,98.8,1.43,Rural,Low,27.3,1.863,0,49.1,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:05,Light Commercial,9,2.8,6129.5,CNG,19.128714,72.889177,105.0,2.83,4000.0,5,96.4,0.0,97.9,0.75,Rural,Low,27.8,1.892,0,49.08,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:06,Light Commercial,9,2.8,6129.5,CNG,19.128976,72.889387,105.0,2.69,4000.0,5,91.9,0.0,90.3,1.44,Rural,Low,29.0,1.921,0,49.07,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:07,Light Commercial,9,2.8,6129.5,CNG,19.129239,72.889597,105.0,2.66,4000.0,5,88.7,0.0,98.5,0.75,Rural,Low,27.4,1.951,0,49.06,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:08,Light Commercial,9,2.8,6129.5,CNG,19.129501,72.889807,105.0,3.99,4000.0,5,93.0,0.0,95.8,-0.79,Rural,Low,24.2,1.98,0,49.04,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:09,Light Commercial,9,2.8,6129.5,CNG,19.129764,72.890017,105.0,2.98,4000.0,5,86.5,0.0,96.6,0.13,Rural,Low,27.0,2.009,0,49.03,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:10,Light Commercial,9,2.8,6129.5,CNG,19.130026,72.890227,105.0,2.61,4000.0,5,93.2,0.0,93.7,-0.48,Rural,Low,25.6,2.038,0,49.02,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:11,Light Commercial,9,2.8,6129.5,CNG,19.130289,72.890437,105.0,3.18,4000.0,5,87.7,0.0,97.1,2.09,Rural,Low,28.1,2.067,0,49.01,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:12,Light Commercial,9,2.8,6129.5,CNG,19.130551,72.890647,105.0,2.7,4000.0,5,87.6,0.0,93.8,-1.12,Rural,Low,27.7,2.096,0,48.99,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:13,Light Commercial,9,2.8,6129.5,CNG,19.130814,72.890857,105.0,3.67,4000.0,5,87.9,0.0,98.1,-0.4,Rural,Low,28.1,2.126,0,48.98,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:14,Light Commercial,9,2.8,6129.5,CNG,19.131076,72.891067,105.0,3.75,4000.0,5,93.0,0.0,88.4,-1.66,Rural,Low,25.6,2.155,0,48.97,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:15,Light Commercial,9,2.8,6129.5,CNG,19.131339,72.891277,105.0,2.76,4000.0,5,91.2,0.0,93.3,2.4,Rural,Low,27.0,2.184,0,48.96,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:16,Light Commercial,9,2.8,6129.5,CNG,19.131601,72.891487,105.0,4.18,4000.0,5,97.6,0.0,93.0,0.79,Rural,Low,30.9,2.213,0,48.94,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:17,Light Commercial,9,2.8,6129.5,CNG,19.131864,72.891697,105.0,4.09,4000.0,5,99.5,0.0,96.9,2.1,Rural,Low,27.3,2.242,0,48.93,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:18,Light Commercial,9,2.8,6129.5,CNG,19.132126,72.891907,105.0,4.08,4000.0,5,89.3,0.0,97.4,1.31,Rural,Low,28.1,2.271,0,48.92,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:19,Light Commercial,9,2.8,6129.5,CNG,19.132389,72.892117,105.0,2.93,4000.0,5,88.5,0.0,95.4,-1.12,Rural,Low,27.5,2.301,0,48.9,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:20,Light Commercial,9,2.8,6129.5,CNG,19.132651,72.892327,105.0,2.78,4000.0,5,85.3,0.0,92.0,-0.37,Rural,Low,28.6,2.33,0,48.89,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:21,Light Commercial,9,2.8,6129.5,CNG,19.132914,72.892537,105.0,3.58,4000.0,5,99.3,0.0,95.6,0.87,Rural,Low,26.8,2.359,0,48.88,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:22,Light Commercial,9,2.8,6129.5,CNG,19.133176,72.892747,105.0,2.8,4000.0,5,97.2,0.0,95.5,-0.73,Rural,Low,30.6,2.388,0,48.87,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:23,Light Commercial,9,2.8,6129.5,CNG,19.133439,72.892957,105.0,2.73,4000.0,5,85.8,0.0,99.0,-0.36,Rural,Low,25.7,2.417,0,48.85,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:24,Light Commercial,9,2.8,6129.5,CNG,19.133701,72.893167,105.0,2.77,4000.0,5,93.5,0.0,88.9,0.15,Rural,Low,27.0,2.446,0,48.84,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:25,Light Commercial,9,2.8,6129.5,CNG,19.133964,72.893377,105.0,3.02,4000.0,5,96.0,0.0,92.7,1.28,Rural,Low,30.4,2.476,0,48.83,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:26,Light Commercial,9,2.8,6129.5,CNG,19.134226,72.893587,105.0,3.07,4000.0,5,96.4,0.0,96.4,-0.35,Rural,Low,28.3,2.505,0,48.82,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:27,Light Commercial,9,2.8,6129.5,CNG,19.134489,72.893797,105.0,3.92,4000.0,5,96.7,0.0,91.7,-0.16,Rural,Low,27.2,2.534,0,48.8,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:28,Light Commercial,9,2.8,6129.5,CNG,19.134751,72.894007,105.0,2.74,4000.0,5,88.6,0.0,98.5,-1.73,Rural,Low,28.2,2.563,0,48.79,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:29,Light Commercial,9,2.8,6129.5,CNG,19.135014,72.894217,105.0,3.05,4000.0,5,87.1,0.0,93.7,0.13,Rural,Low,26.5,2.592,0,48.78,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:30,Light Commercial,9,2.8,6129.5,CNG,19.135276,72.894427,105.0,3.69,4000.0,5,91.9,0.0,93.1,1.28,Rural,Low,26.3,2.621,0,48.76,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:31,Light Commercial,9,2.8,6129.5,CNG,19.135539,72.894637,105.0,4.1,4000.0,5,90.1,0.0,92.8,0.12,Rural,Low,24.7,2.651,0,48.75,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:32,Light Commercial,9,2.8,6129.5,CNG,19.135801,72.894847,105.0,3.52,4000.0,5,99.8,0.0,97.7,1.54,Rural,Low,27.4,2.68,0,48.74,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:33,Light Commercial,9,2.8,6129.5,CNG,19.136064,72.895057,105.0,3.11,4000.0,5,99.0,0.0,95.2,-0.53,Rural,Low,27.4,2.709,0,48.73,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:34,Light Commercial,9,2.8,6129.5,CNG,19.136326,72.895267,105.0,3.34,4000.0,5,87.0,0.0,94.8,1.25,Rural,Low,27.1,2.738,0,48.71,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:35,Light Commercial,9,2.8,6129.5,CNG,19.136589,72.895477,105.0,2.64,4000.0,5,95.2,0.0,92.8,-0.85,Rural,Low,27.0,2.767,0,48.7,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:36,Light Commercial,9,2.8,6129.5,CNG,19.136851,72.895687,105.0,3.57,4000.0,5,90.1,0.0,91.1,-1.05,Rural,Low,29.7,2.796,0,48.69,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:37,Light Commercial,9,2.8,6129.5,CNG,19.137114,72.895897,105.0,4.14,4000.0,5,93.0,0.0,99.6,1.24,Rural,Low,28.0,2.826,0,48.67,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:38,Light Commercial,9,2.8,6129.5,CNG,19.137376,72.896107,105.0,3.8,4000.0,5,85.5,0.0,93.9,-2.16,Rural,Low,28.6,2.855,0,48.66,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:39,Light Commercial,9,2.8,6129.5,CNG,19.137639,72.896317,105.0,3.77,4000.0,5,87.8,0.0,94.6,0.28,Rural,Low,24.7,2.884,0,48.65,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:40,Light Commercial,9,2.8,6129.5,CNG,19.137901,72.896527,105.0,3.02,4000.0,5,90.7,0.0,89.3,-1.78,Rural,Low,29.2,2.913,0,48.64,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:41,Light Commercial,9,2.8,6129.5,CNG,19.138164,72.896737,105.0,3.49,4000.0,5,86.7,0.0,93.1,1.41,Rural,Low,28.1,2.942,0,48.62,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:42,Light Commercial,9,2.8,6129.5,CNG,19.138426,72.896947,105.0,4.01,4000.0,5,89.4,0.0,88.6,0.6,Rural,Low,28.3,2.971,0,48.61,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:43,Light Commercial,9,2.8,6129.5,CNG,19.138689,72.897157,105.0,3.64,4000.0,5,91.3,0.0,94.2,-0.65,Rural,Low,29.5,3.001,0,48.6,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:44,Light Commercial,9,2.8,6129.5,CNG,19.138951,72.897367,105.0,3.32,4000.0,5,95.4,0.0,88.3,-0.38,Rural,Low,28.9,3.03,0,48.59,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:45,Light Commercial,9,2.8,6129.5,CNG,19.139214,72.897577,105.0,3.29,4000.0,5,91.0,0.0,91.6,-0.45,Rural,Low,27.3,3.059,0,48.57,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:46,Light Commercial,9,2.8,6129.5,CNG,19.139476,72.897787,105.0,3.43,4000.0,5,94.7,0.0,98.9,0.82,Rural,Low,29.1,3.088,0,48.56,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:47,Light Commercial,9,2.8,6129.5,CNG,19.139739,72.897997,105.0,3.65,4000.0,5,89.1,0.0,90.4,1.12,Rural,Low,29.9,3.117,0,48.55,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:48,Light Commercial,9,2.8,6129.5,CNG,19.140001,72.898207,105.0,4.17,4000.0,5,93.3,0.0,90.6,0.85,Rural,Low,29.1,3.146,0,48.53,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:49,Light Commercial,9,2.8,6129.5,CNG,19.140264,72.898417,105.0,3.98,4000.0,5,91.4,0.0,91.4,-1.29,Rural,Low,27.9,3.176,0,48.52,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:50,Light Commercial,9,2.8,6129.5,CNG,19.140526,72.898627,105.0,2.79,4000.0,5,96.6,0.0,90.4,1.06,Rural,Low,29.5,3.205,0,48.51,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:51,Light Commercial,9,2.8,6129.5,CNG,19.140789,72.898837,105.0,3.05,4000.0,5,100.0,0.0,98.2,-0.97,Rural,Low,28.0,3.234,0,48.5,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:52,Light Commercial,9,2.8,6129.5,CNG,19.141051,72.899047,105.0,3.3,4000.0,5,98.6,0.0,92.4,-0.63,Rural,Low,28.1,3.263,0,48.48,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:53,Light Commercial,9,2.8,6129.5,CNG,19.141314,72.899257,105.0,3.26,4000.0,5,92.5,0.0,95.9,0.24,Rural,Low,28.2,3.292,0,48.47,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:54,Light Commercial,9,2.8,6129.5,CNG,19.141576,72.899467,105.0,4.12,4000.0,5,99.4,0.0,88.5,1.4,Rural,Low,26.2,3.321,0,48.46,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:55,Light Commercial,9,2.8,6129.5,CNG,19.141839,72.899677,105.0,3.94,4000.0,5,98.8,0.0,92.6,-0.26,Rural,Low,26.8,3.351,0,48.45,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:56,Light Commercial,9,2.8,6129.5,CNG,19.142101,72.899887,105.0,3.67,4000.0,5,97.5,0.0,90.0,0.77,Rural,Low,27.6,3.38,0,48.43,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:57,Light Commercial,9,2.8,6129.5,CNG,19.142364,72.900097,105.0,4.11,4000.0,5,95.3,0.0,95.2,0.33,Rural,Low,28.9,3.409,0,48.42,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:58,Light Commercial,9,2.8,6129.5,CNG,19.142626,72.900307,105.0,3.41,4000.0,5,95.2,0.0,91.7,-0.67,Rural,Low,28.4,3.438,0,48.41,45.91,43.72,harsh_acceleration
V012,2026-08-22T14:01:59,Light Commercial,9,2.8,6129.5,CNG,19.142889,72.900517,105.0,4.09,4000.0,5,94.3,0.0,88.6,-0.63,Rural,Low,27.1,3.467,0,48.39,45.91,43.72,harsh_acceleration
V012,2026-08-22T16:00:00,Light Commercial,9,2.8,5698.2,CNG,19.107827,72.926062,23.3,0.78,4000.0,2,65.9,0.0,40.1,-4.27,Highway,Medium,30.4,0.006,0,91.88,4.09,17.57,downhill_acceleration
V012,2026-08-22T16:00:01,Light Commercial,9,2.8,5698.2,CNG,19.10789,72.926113,25.5,0.61,4000.0,2,53.6,0.0,48.3,-3.42,Highway,Medium,29.7,0.014,0,91.87,4.48,17.57,downhill_acceleration
V012,2026-08-22T16:00:02,Light Commercial,9,2.8,5698.2,CNG,19.107968,72.926175,31.0,1.53,4000.0,2,52.0,0.0,47.0,-2.92,Highway,Medium,27.4,0.022,0,91.87,5.45,17.57,downhill_acceleration
V012,2026-08-22T16:00:03,Light Commercial,9,2.8,5698.2,CNG,19.10806,72.926248,36.8,1.61,4000.0,3,47.2,0.0,61.0,-4.49,Highway,Medium,30.0,0.032,0,91.87,6.46,17.57,downhill_acceleration
V012,2026-08-22T16:00:04,Light Commercial,9,2.8,5698.2,CNG,19.108167,72.926334,43.1,1.75,4000.0,3,50.7,0.0,41.0,-4.42,Highway,Medium,27.1,0.044,0,91.87,7.57,17.57,downhill_acceleration
V012,2026-08-22T16:00:05,Light Commercial,9,2.8,5698.2,CNG,19.108289,72.926431,48.4,1.5,4000.0,3,48.8,0.0,55.8,-3.53,Highway,Medium,24.3,0.058,0,91.87,8.51,17.57,downhill_acceleration
V012,2026-08-22T16:00:06,Light Commercial,9,2.8,5698.2,CNG,19.108419,72.926535,52.0,0.98,4000.0,3,72.3,0.0,54.4,-2.46,Highway,Medium,27.7,0.072,0,91.86,9.14,17.57,downhill_acceleration
V012,2026-08-22T16:00:07,Light Commercial,9,2.8,5698.2,CNG,19.108561,72.926649,56.8,1.34,4000.0,4,48.8,0.0,43.3,-4.39,Highway,Medium,26.4,0.088,0,91.86,9.98,17.57,downhill_acceleration
V012,2026-08-22T16:00:08,Light Commercial,9,2.8,5698.2,CNG,19.108718,72.926775,63.1,1.76,4000.0,4,46.5,0.0,56.8,-3.73,Highway,Medium,27.6,0.106,0,91.86,11.1,17.57,downhill_acceleration
V012,2026-08-22T16:00:09,Light Commercial,9,2.8,5698.2,CNG,19.108885,72.926908,66.5,0.93,4000.0,4,54.0,0.0,41.7,-3.9,Highway,Medium,30.2,0.124,0,91.85,11.69,17.57,downhill_acceleration
V012,2026-08-22T16:00:10,Light Commercial,9,2.8,5698.2,CNG,19.109065,72.927053,72.3,1.62,4000.0,5,49.4,0.0,59.2,-4.17,Highway,Medium,28.1,0.144,0,91.85,12.71,17.57,downhill_acceleration
V012,2026-08-22T16:00:11,Light Commercial,9,2.8,5698.2,CNG,19.109262,72.92721,78.7,1.76,4000.0,5,60.7,0.0,54.7,-3.85,Highway,Medium,27.4,0.166,0,91.85,13.82,17.57,downhill_acceleration
V012,2026-08-22T16:00:12,Light Commercial,9,2.8,5698.2,CNG,19.109465,72.927373,81.2,0.71,4000.0,5,62.9,0.0,42.8,-3.27,Highway,Medium,29.0,0.189,0,91.84,14.27,17.57,downhill_acceleration
V012,2026-08-22T16:00:13,Light Commercial,9,2.8,5698.2,CNG,19.109682,72.927546,86.9,1.58,4000.0,5,66.9,0.0,51.5,-3.36,Highway,Medium,29.0,0.213,0,91.84,15.27,17.57,downhill_acceleration
V012,2026-08-22T16:00:14,Light Commercial,9,2.8,5698.2,CNG,19.109912,72.92773,91.7,1.35,4000.0,6,65.8,0.0,47.3,-3.7,Highway,Medium,28.8,0.238,0,91.83,16.12,17.57,downhill_acceleration
V012,2026-08-22T16:00:15,Light Commercial,9,2.8,5698.2,CNG,19.110149,72.92792,95.0,1.28,4000.0,6,55.8,0.0,45.9,-2.49,Highway,Medium,27.9,0.265,0,91.83,16.69,17.57,downhill_acceleration
V012,2026-08-22T16:00:16,Light Commercial,9,2.8,5698.2,CNG,19.110387,72.92811,95.0,1.08,4000.0,6,52.9,0.0,47.0,-2.26,Highway,Medium,29.2,0.291,0,91.83,16.69,17.57,downhill_acceleration
V012,2026-08-22T16:00:17,Light Commercial,9,2.8,5698.2,CNG,19.110624,72.9283,95.0,1.57,4000.0,6,58.0,0.0,56.9,-2.74,Highway,Medium,28.9,0.317,0,91.82,16.69,17.57,downhill_acceleration
V012,2026-08-22T16:00:18,Light Commercial,9,2.8,5698.2,CNG,19.110862,72.92849,95.0,1.7,4000.0,6,67.5,0.0,42.1,-2.88,Highway,Medium,27.6,0.344,0,91.82,16.69,17.57,downhill_acceleration
V012,2026-08-22T16:00:19,Light Commercial,9,2.8,5698.2,CNG,19.111099,72.92868,95.0,1.5,4000.0,6,53.5,0.0,48.6,-3.3,Highway,Medium,30.0,0.37,0,91.81,16.69,17.57,downhill_acceleration
